name,openset
samplenew3_00012948,"[friendly, generous, joyful]"
samplenew3_00112941,"[excitement, anticipation]"
samplenew3_00111350,"[anxious, gloomy, contemplative, reflective]"
samplenew3_00058268,"[angry, frustrated, annoyed, self-deprecating, gloomy]"
samplenew3_00012951,"[disappointment, anger, frustration]"
samplenew3_00111352,"[enthusiastic, confident, surprised, excited]"
samplenew3_00111353,"[humorous, teasing, amused]"
samplenew3_00012953,"[anxiety, anger, frustration]"
samplenew3_00111358,"[serious, determined, respectful, admiring]"
samplenew3_00111552,"[enthusiastic, passionate]"
samplenew3_00058271,"[anxiety, tension, concern, unease, pressure]"
samplenew3_00012954,"[confused, concerned, disappointed, dejected, frustrated, determined]"
samplenew3_00111553,"[helpless, frustrated, disappointed]"
samplenew3_00095024,"[excited, enthusiastic, request, demand]"
samplenew3_00042108,"[concerned, tense, urgent, determined]"
samplenew3_00012956,"[surprise, curiosity, fear, anxiety, nervousness, excitement, tension]"
samplenew3_00025676,"[gratitude, appreciation]"
samplenew3_00111555,"[appreciation, agreement, admiration]"
samplenew3_00012957,"[disappointment, self-reproach, dissatisfaction]"
samplenew3_00111386,"[anger, frustration]"
samplenew3_00012958,"[delighted, excited, confident]"
samplenew3_00074788,"[anticipation, nervousness, hopefulness]"
samplenew3_00042109,"[tense, agitated, urgent, doubtful]"
samplenew3_00095031,"[excited, enthusiastic, amused, positive]"
samplenew3_00112950,"[anxious, angry]"
samplenew3_00111391,"[anger, dissatisfaction]"
samplenew3_00012961,"[urgent, pressing, concerned, worried, angry]"
samplenew3_00074795,"[pride, resolve, excitement, urgency]"
samplenew3_00111559,"[satisfaction, anticipation]"
samplenew3_00095035,"[disappointment, weariness, emotional fatigue, stress]"
samplenew3_00042112,"[urgency, haste]"
samplenew3_00074796,"[disappointment, annoyance]"
samplenew3_00025683,"[anger, disappointment]"
samplenew3_00095060,"[disappointment, gloom, anger]"
samplenew3_00111586,"[anxiety, stress, guilt]"
samplenew3_00042133,"[dissatisfaction, depression]"
samplenew3_00111734,"[pride, excitement, satisfaction, enthusiasm]"
samplenew3_00111589,"[calm, serene, blessing, care, tranquil]"
samplenew3_00025700,"[optimistic, positive, confident]"
samplenew3_00095070,"[approval, appreciation, positive sentiment]"
samplenew3_00074824,"[anxious, tense, urgent]"
samplenew3_00111592,"[fear, anxiety, despair, anger]"
samplenew3_00013004,"[anger, dissatisfaction]"
samplenew3_00111595,"[assertive, leadership, comical, upbeat, positive]"
samplenew3_00025707,[]
samplenew3_00013005,[]
samplenew3_00025708,"[admiration, wonder, surprise, curiosity, calm, tranquil, peaceful, mixed emotions]"
samplenew3_00095078,"[positive, praise, encouragement]"
samplenew3_00025684,"[happiness, satisfaction, appreciation]"
samplenew3_00042114,"[anxiety, fear, uncertainty, worry, unease]"
samplenew3_00074798,[]
samplenew3_00111490,"[sorrow, heaviness, anxiety, stress, adversity]"
samplenew3_00012972,"[calm, confident, contemplative]"
samplenew3_00042115,"[hope, optimism, confidence, interest, curiosity, cooperation]"
samplenew3_00074800,"[excited, enthusiastic, curious, interested, humorous, teasing]"
samplenew3_00012977,"[disappointment, frustration, agitation, distress]"
samplenew3_00111523,"[positive, happiness, excitement, joy]"
samplenew3_00111532,"[jest, playfulness]"
samplenew3_00111572,"[ surprise, curiosity, amusement ]"
samplenew3_00042119,"[frustration, anger, disappointment, expectation, dissatisfaction, anxiety, confusion]"
samplenew3_00058291,"[excited, hopeful, nervous, happy, enjoyment]"
samplenew3_00111573,"[desire, commitment, nervousness, fear, passion, confusion, amusement]"
samplenew3_00012987,"[frustrated, excited, serious]"
samplenew3_00025692,"[doubt, uncertainty, sadness, hopelessness]"
samplenew3_00111581,"[sorrow, anger]"
samplenew3_00042122,"[encouraging, inspiring, supportive, motivated, positive sentiment]"
samplenew3_00095049,"[fear, tension, despair]"
samplenew3_00111582,"[blame, concern]"
samplenew3_00058293,"[anger, despondency, dissatisfaction, helplessness]"
samplenew3_00111583,"[confident, content, positive]"
samplenew3_00111617,"[courageous, determined, steadfast, brave, admiring, respectful]"
samplenew3_00095057,"[anticipation, excitement, expectation, surprise]"
samplenew3_00111584,"[traumatized, overwhelmed, out of control]"
samplenew3_00042126,"[positive, optimistic, confident, hopeful, curious]"
samplenew3_00058310,"[anticipation, excitement, encouragement]"
samplenew3_00095079,"[tense, focused]"
samplenew3_00013010,"[direct, honest, straightforward]"
samplenew3_00058311,"[dissatisfaction, challenge, confusion, anxiety, stress]"
samplenew3_00013012,"[serious, focused, engaged]"
samplenew3_00111607,"[remorse, regret, dissatisfaction, self-reproach]"
samplenew3_00013019,"[frustration, disappointment]"
samplenew3_00113011,"[excited, curious, surprised]"
samplenew3_00113019,"[serious, focused, dedicated, respectful]"
samplenew3_00111611,"[concern, worry]"
samplenew3_00013024,"[Recognition, Appreciation, Excitement, Urgency, Confidence, Determination]"
samplenew3_00042156,"[affection, admiration, positive sentiment]"
samplenew3_00025718,"[determination, drive, optimism, affirmation, pride]"
samplenew3_00058323,"[determination, confidence]"
samplenew3_00111942,"[ironic, sarcastic, negative critique, self-assured, conceited]"
samplenew3_00013026,"[threatening, angry]"
samplenew3_00074838,[]
samplenew3_00013031,"[confused, surprised, anxious, bewildered, concerned, tense]"
samplenew3_00111967,"[unease, insecurity]"
samplenew3_00042162,"[exhausted, unhappy, defeated]"
samplenew3_00013034,"[anger, frustration, discontent, defeat]"
samplenew3_00095101,"[concerned, anxious, worried]"
samplenew3_00025725,"[important, urgent, supportive, assured]"
samplenew3_00013035,"[contemplative, anxious, uncertain, confused]"
samplenew3_00111629,"[questioning, suspicion, anxiety, vulnerability, defensive]"
samplenew3_00095104,"[anxious, excited]"
samplenew3_00058332,"[excited, anticipating, interested, eager]"
samplenew3_00042164,"[disappointment, confusion, distress, sorrow]"
samplenew3_00111630,"[detached, indifferent, apathetic]"
samplenew3_00095107,[]
samplenew3_00111633,"[concern, anger]"
samplenew3_00095111,[angry]
samplenew3_00013046,"[anger, sadness]"
samplenew3_00112072,"[guilt, anxiety]"
samplenew3_00013047,"[confused, bewildered, dissatisfied, angry, disdainful]"
samplenew3_00058339,"[confused, discontented, pressured, anxious]"
samplenew3_00111635,"[anger, frustration, dissatisfaction]"
samplenew3_00013048,"[positive, cheerful]"
samplenew3_00111636,"[skepticism, distrust, suspicion]"
samplenew3_00042170,"[comfort, encouragement, humor, banter, positive attitude]"
samplenew3_00074849,"[concerned, under pressure, urgent]"
samplenew3_00025734,"[tense, heavy, burdened, fear, anxiety, overwhelmed]"
samplenew3_00111638,"[tension, anxiety, dissatisfaction]"
samplenew3_00112125,"[positive, aware, willing, reflective]"
samplenew3_00095118,"[sad, anxious, angry, dissatisfaction]"
samplenew3_00111639,"[concerned, sad, helpless]"
samplenew3_00025736,"[confusion, uncertainty, concern]"
samplenew3_00042172,"[anxious, tense, impatient, discouraged, calm, focused, inner peace, satisfaction, encouragement, appreciation]"
samplenew3_00095120,"[excited, anticipatory]"
samplenew3_00111643,"[anger, dissatisfaction]"
samplenew3_00112134,"[sadness, anger, frustration, helplessness, despair, numbness, disconnection]"
samplenew3_00058344,"[concern, worry, anxiety, boredom]"
samplenew3_00042173,"[excited, confident, in control, satisfied, proud, accomplished]"
samplenew3_00095122,"[uncomfortable, pain]"
samplenew3_00013058,"[relaxed, confident, positive mood, self-assured]"
samplenew3_00042174,"[caring, friendly]"
samplenew3_00112142,"[tense, uneasy, doubt, suspicion, anxiety, responsibility]"
samplenew3_00025742,"[concerned, tense, anticipation, excitement]"
samplenew3_00095124,"[fear, anxiety, overwhelmed, stressed]"
samplenew3_00095125,"[anxiety, panic, desire, rejection, dissatisfaction]"
samplenew3_00112154,"[discontent, dissatisfaction, concern]"
samplenew3_00013062,"[anxiety, tension, stress, nervousness, unease]"
samplenew3_00025743,"[friendly, supportive, caring]"
samplenew3_00112170,"[concern, worry]"
samplenew3_00013063,"[angry, frustrated]"
samplenew3_00042176,"[dissatisfaction, distrust, confusion, uncertainty, satirical, sarcastic]"
samplenew3_00113051,"[anger, frustration, support, encouragement]"
samplenew3_00013065,"[fear, anxiety, tension, dissatisfaction, unease]"
samplenew3_00095130,"[admiration, humor, appreciation]"
samplenew3_00025745,"[expectation, encouragement]"
samplenew3_00095131,"[anxiety, excitement, indifference, dissatisfaction, inadequacy]"
samplenew3_00111652,"[unease, emphasis]"
samplenew3_00058350,"[fear, anxiety, tension, stress, pressure]"
samplenew3_00025747,"[self-mockery, humility, lack of confidence, sadness]"
samplenew3_00042180,"[agitated, tense, angry]"
samplenew3_00013074,"[concern, warning]"
samplenew3_00111654,"[sadness, anger]"
samplenew3_00013077,"[tension, anxiety, confidence, optimism]"
samplenew3_00042181,"[confused, dissatisfied, suspicious]"
samplenew3_00112237,"[calm, interested]"
samplenew3_00013079,"[angry, disgruntled]"
samplenew3_00095141,"[angry, frustrated]"
samplenew3_00042184,"[relaxed, calm, relief, stress-release]"
samplenew3_00025751,"[concern, reproach, anxiety]"
samplenew3_00112263,"[angry, frustrated, disappointed, detached, dismissive]"
samplenew3_00111660,"[tense, pressured, concerned]"
samplenew3_00042185,"[solution-oriented, problem-solving, optimistic, positive]"
samplenew3_00074871,"[encouraging, appreciative, positive, confident]"
samplenew3_00025754,"[excited, curious, positive]"
samplenew3_00042186,"[overwhelmed, anxious, fearful]"
samplenew3_00025755,"[anger, frustration]"
samplenew3_00042191,"[tense, anxious]"
samplenew3_00013088,"[positive, happiness, satisfaction, excitement, anticipation, tension, unease]"
samplenew3_00058360,"[dissatisfaction, loss, anxiety]"
samplenew3_00095158,"[curiosity, confusion, worry]"
samplenew3_00013090,"[anxious, tense, emotionally detached, discontent, disappointed, negative, pessimistic]"
samplenew3_00042195,"[excitement, enthusiasm, anticipation, curiosity, confusion]"
samplenew3_00025762,"[sadness, despair, emotional numbness]"
samplenew3_00042197,"[tense, surprised, overwhelmed]"
samplenew3_00013118,"[excited, positive]"
samplenew3_00013120,"[entertaining himself, optimistic, excited]"
samplenew3_00113080,"[concerned, angry, incredulous]"
samplenew3_00112331,"[anger, frustration, disappointment, deception]"
samplenew3_00013094,"[tense, negative, anxiety, urgency, confusion, pressure]"
samplenew3_00112340,"[anticipation, longing, positive, desire for interaction]"
samplenew3_00042199,"[unhappy, unwilling, dissatisfied, frustrated, annoyed]"
samplenew3_00013095,"[admiration, respect, praise]"
samplenew3_00025765,"[haste, anxiety]"
samplenew3_00112344,"[anger, dissatisfaction]"
samplenew3_00013101,"[anger, frustration, anxiety, dissatisfaction, complaint]"
samplenew3_00112358,"[positive, praise, compliment]"
samplenew3_00112366,"[positive, energetic, passionate]"
samplenew3_00111682,"[anger, frustration]"
samplenew3_00112394,"[disappointment, frustration]"
samplenew3_00111683,"[enthusiastic, satisfied, focused]"
samplenew3_00013105,"[anger, frustration]"
samplenew3_00058374,"[appreciative, supportive]"
samplenew3_00095172,"[confused, anxious, stressed]"
samplenew3_00111685,"[skepticism, distrust, disappointment, sadness, anger, irritability]"
samplenew3_00112444,"[acceptance, tolerance, calmness, composure]"
samplenew3_00013107,"[anger, dissatisfaction, blame, complaint]"
samplenew3_00025772,"[sarcasm, disdain, disapproval, lack of respect, seriousness, determination]"
samplenew3_00042207,"[sadness, distress, emotional stress, disappointment, frustration, helplessness]"
samplenew3_00058378,"[anger, dissatisfaction]"
samplenew3_00074890,"[curious, confused, anxious, tense]"
samplenew3_00111690,"[pressure, anxiety]"
samplenew3_00025774,"[understanding, affirmation, happiness, satisfaction]"
samplenew3_00042210,"[anxiety, hopelessness]"
samplenew3_00112512,"[admiration, surprise]"
samplenew3_00095183,"[tense, fearful]"
samplenew3_00025777,"[urgent, eager]"
samplenew3_00013117,"[negative evaluation, criticism, negativity, potential anxiety, tension]"
samplenew3_00111699,"[thoughtful, formal, engaged, stressed, overwhelmed, facing challenges, under pressure]"
samplenew3_00058384,"[anxiety, unease, confusion, frustration]"
samplenew3_00025779,"[unwilling, satisfied, amused, playful]"
samplenew3_00111701,"[positive, determination, certainty]"
samplenew3_00095188,"[concerned, worried]"
samplenew3_00042217,"[anger, frustration, anxiety, tension]"
samplenew3_00013122,"[positive, reassuring, encouraged]"
samplenew3_00058385,"[angry, frustrated]"
samplenew3_00111702,"[thoughtful, contemplative, reflective, melancholic, positive, optimistic]"
samplenew3_00074898,"[anger, frustration]"
samplenew3_00112655,"[sarcastic, mocking, negative assessment, dissatisfaction]"
samplenew3_00111705,"[tension, anger, anxiety]"
samplenew3_00112962,"[cold, indifferent]"
samplenew3_00112965,"[joy, excitement, happiness, comfort]"
samplenew3_00042236,"[impatience, resignation, disinterest]"
samplenew3_00025801,"[challenge, confidence, positivity]"
samplenew3_00013154,"[dissatisfaction, defeat, tension, anxiety]"
samplenew3_00074920,"[lighthearted, indifferent]"
samplenew3_00112972,"[acknowledgment, appreciation, curiosity, surprise, hesitation]"
samplenew3_00042237,"[confused, frustrated, helpless, self-blame]"
samplenew3_00013155,"[surprise, skepticism, confusion, fear, anxiety, tension]"
samplenew3_00095224,"[anxiety, pressure, thoughtfulness]"
samplenew3_00013125,"[challenge, skepticism, provocation, mockery]"
samplenew3_00042220,"[anger, disappointment]"
samplenew3_00025783,"[angry, dissatisfaction, discontent]"
samplenew3_00058388,"[dissatisfaction, disdain, mockery, irony]"
samplenew3_00095194,"[tranquility, contentment]"
samplenew3_00042221,"[gloom, anger, dissatisfaction]"
samplenew3_00025784,"[worry, anxiety, contemplation, concern, emotion control]"
samplenew3_00112709,"[anxiety, concern, warning]"
samplenew3_00013129,"[resentment, frustration, disappointment, resignation, disillusionment]"
samplenew3_00074901,"[disapproval, dissatisfaction, criticism, skepticism]"
samplenew3_00042223,"[satisfied, proud]"
samplenew3_00095200,"[anxious, under pressure, overwhelmed, critical, concerned]"
samplenew3_00025787,"[tense, pressured, assertive]"
samplenew3_00013131,"[excitement, anxiety, recognition, support]"
samplenew3_00095203,"[optimistic, hopeful, confident, enthusiastic, passionate]"
samplenew3_00111711,"[urgent, anxious, stressed]"
samplenew3_00058391,"[troubled, painful, uncomfortable]"
samplenew3_00074906,"[unease, anxiety, overwhelm, distress, helplessness]"
samplenew3_00112755,"[relaxed, contented]"
samplenew3_00074907,"[disappointment, dissatisfaction, anger, frustration, sadness, despondency, disillusionment]"
